类型,代码,名称,完整代码,市场
指数,003171,其他服饰(长江),003171.CJ,CJ
指数,003172,家电零部件Ⅲ(长江),003172.CJ,CJ
指数,003173,白色家电(长江),003173.CJ,CJ
指数,003174,厨卫家电(长江),003174.CJ,CJ
指数,003175,小家电(长江),003175.CJ,CJ
指数,003176,黑色家电(长江),003176.CJ,CJ
指数,003177,照明设备Ⅲ(长江),003177.CJ,CJ
指数,003178,家具(长江),003178.CJ,CJ
指数,003179,其他家庭装饰(长江),003179.CJ,CJ
指数,003180,文娱休闲用品Ⅲ(长江),003180.CJ,CJ
指数,003181,汽车销售及服务(长江),003181.CJ,CJ
指数,003182,综合汽车服务(长江),003182.CJ,CJ
指数,003183,乘用车零部件(长江),003183.CJ,CJ
指数,003184,商用车零部件(长江),003184.CJ,CJ
指数,003185,轮胎(长江),003185.CJ,CJ
指数,003186,乘用车(长江),003186.CJ,CJ
指数,003187,卡车(长江),003187.CJ,CJ
指数,003188,摩托车及其他整车(长江),003188.CJ,CJ
指数,003189,轻卡及商用载客车(长江),003189.CJ,CJ
指数,003190,餐饮(长江),003190.CJ,CJ
指数,003191,景区及休闲设施(长江),003191.CJ,CJ
指数,003192,酒店及旅游服务(长江),003192.CJ,CJ
指数,003193,教育服务(长江),003193.CJ,CJ
指数,003194,其他消费者服务(长江),003194.CJ,CJ
指数,003195,人力资源(长江),003195.CJ,CJ
指数,003196,多元消费品贸易Ⅲ(长江),003196.CJ,CJ
指数,003197,化妆品(长江),003197.CJ,CJ
指数,003198,黄金珠宝(长江),003198.CJ,CJ
指数,003199,一般物业经营(长江),003199.CJ,CJ
指数,003200,专业市场(长江),003200.CJ,CJ
指数,003201,百货(长江),003201.CJ,CJ
指数,003202,超市(长江),003202.CJ,CJ
指数,003203,电商(长江),003203.CJ,CJ
指数,003204,多业态零售(长江),003204.CJ,CJ
指数,003205,专业连锁Ⅲ(长江),003205.CJ,CJ
指数,003206,其他农产品加工(长江),003206.CJ,CJ
指数,003207,宠物食品(长江),003207.CJ,CJ
指数,003208,制糖业(长江),003208.CJ,CJ
指数,003209,畜牧养殖(长江),003209.CJ,CJ
指数,003210,动物疫苗及兽药(长江),003210.CJ,CJ
指数,003211,饲料加工(长江),003211.CJ,CJ
指数,003212,禽养殖(长江),003212.CJ,CJ
指数,003213,林木及加工Ⅲ(长江),003213.CJ,CJ
指数,003214,种业(长江),003214.CJ,CJ
指数,003215,种植(长江),003215.CJ,CJ
指数,003216,水产捕捞(长江),003216.CJ,CJ
指数,003217,水产品加工(长江),003217.CJ,CJ
指数,003218,水产养殖(长江),003218.CJ,CJ
指数,003219,白酒Ⅲ(长江),003219.CJ,CJ
指数,003220,红酒(长江),003220.CJ,CJ
指数,003221,黄酒(长江),003221.CJ,CJ
指数,003222,啤酒(长江),003222.CJ,CJ
指数,003223,其他酒类(长江),003223.CJ,CJ
指数,003224,软饮料Ⅲ(长江),003224.CJ,CJ
指数,003225,肉制品(长江),003225.CJ,CJ
指数,003226,乳制品(长江),003226.CJ,CJ
指数,003227,食品综合(长江),003227.CJ,CJ
指数,003228,调味品(长江),003228.CJ,CJ
指数,003229,休闲食品(长江),003229.CJ,CJ
指数,003230,CRO/CMO(长江),003230.CJ,CJ
指数,003231,其他医疗服务(长江),003231.CJ,CJ
指数,003232,医疗器械Ⅲ(长江),003232.CJ,CJ
指数,003233,医药零售(长江),003233.CJ,CJ
指数,003234,医药流通(长江),003234.CJ,CJ
指数,003235,化学制药(长江),003235.CJ,CJ
指数,003236,生物制品(长江),003236.CJ,CJ
指数,003237,中药(长江),003237.CJ,CJ
指数,003238,城商行Ⅲ(长江),003238.CJ,CJ
指数,003239,股份行Ⅲ(长江),003239.CJ,CJ
指数,003240,国有行Ⅲ(长江),003240.CJ,CJ
指数,003241,农商行Ⅲ(长江),003241.CJ,CJ
指数,003242,互联网金融(长江),003242.CJ,CJ
指数,003243,金融控股平台(长江),003243.CJ,CJ
指数,003244,投资公司(长江),003244.CJ,CJ
指数,003245,信托(长江),003245.CJ,CJ
指数,003246,资产管理公司(长江),003246.CJ,CJ
指数,003247,租赁(长江),003247.CJ,CJ
指数,003248,期货(长江),003248.CJ,CJ
指数,003249,证券(长江),003249.CJ,CJ
指数,003250,财产险(长江),003250.CJ,CJ
指数,003251,人身险(长江),003251.CJ,CJ
指数,003252,综合保险(长江),003252.CJ,CJ
指数,003253,LED封装(长江),003253.CJ,CJ
指数,003254,LED芯片(长江),003254.CJ,CJ
指数,003255,LED应用(长江),003255.CJ,CJ
指数,003256,半导体材料(长江),003256.CJ,CJ
指数,003257,半导体分销(长江),003257.CJ,CJ
指数,003258,半导体设备(长江),003258.CJ,CJ
指数,003259,分立器件(长江),003259.CJ,CJ
指数,003260,集成电路封测(长江),003260.CJ,CJ
指数,003261,集成电路设计(长江),003261.CJ,CJ
指数,003262,电子终端品(长江),003262.CJ,CJ
指数,003263,其他电子产品制造(长江),003263.CJ,CJ
指数,003264,电子专用设备(长江),003264.CJ,CJ
指数,003265,被动元器件(长江),003265.CJ,CJ
指数,003266,光学元件(长江),003266.CJ,CJ
指数,003267,消费电子零部件(长江),003267.CJ,CJ
指数,003268,印制电路板(长江),003268.CJ,CJ
指数,003269,显示材料(长江),003269.CJ,CJ
指数,003270,显示面板(长江),003270.CJ,CJ
指数,003271,显示器(长江),003271.CJ,CJ
指数,003272,专业硬件(长江),003272.CJ,CJ
指数,003273,通用硬件(长江),003273.CJ,CJ
指数,003274,金融硬件(长江),003274.CJ,CJ
指数,003275,工业信息化(长江),003275.CJ,CJ
指数,003276,互联网软件服务(长江),003276.CJ,CJ
指数,003277,基础及通用软件(长江),003277.CJ,CJ
指数,003278,教育信息化(长江),003278.CJ,CJ
指数,003279,金融信息化(长江),003279.CJ,CJ
指数,003280,其他专用软件(长江),003280.CJ,CJ
指数,003281,系统集成(长江),003281.CJ,CJ
指数,003282,医疗信息化(长江),003282.CJ,CJ
指数,003283,政务信息化(长江),003283.CJ,CJ
指数,003284,互联网服务及基础架构(长江),003284.CJ,CJ
指数,003285,信息安全(长江),003285.CJ,CJ
指数,003286,IT服务(长江),003286.CJ,CJ
指数,003287,智慧城市(长江),003287.CJ,CJ
指数,003288,北斗(长江),003288.CJ,CJ
指数,003289,光通信(长江),003289.CJ,CJ
指数,003290,数据通信设备(长江),003290.CJ,CJ
指数,003291,无线设备(长江),003291.CJ,CJ
指数,003292,物联网(长江),003292.CJ,CJ
指数,003293,电信应用Ⅲ(长江),003293.CJ,CJ
指数,003294,电信运营商(长江),003294.CJ,CJ
指数,003295,专网通信(长江),003295.CJ,CJ
指数,003296,互联网信息服务Ⅲ(长江),003296.CJ,CJ
指数,003297,出版(长江),003297.CJ,CJ
指数,003298,广播电视(长江),003298.CJ,CJ
指数,003299,广告营销(长江),003299.CJ,CJ
指数,003300,影视制作(长江),003300.CJ,CJ
指数,003301,院线(长江),003301.CJ,CJ
指数,003302,游戏(长江),003302.CJ,CJ
指数,003303,电网运营(长江),003303.CJ,CJ
指数,003304,火电发电运营(长江),003304.CJ,CJ
指数,003305,水电发电运营(长江),003305.CJ,CJ
指数,003306,新能源发电运营(长江),003306.CJ,CJ
指数,003307,复合型公用事业Ⅲ(长江),003307.CJ,CJ
指数,003308,燃气Ⅲ(长江),003308.CJ,CJ
指数,003309,水务系统(长江),003309.CJ,CJ
指数,003310,地产中介服务(长江),003310.CJ,CJ
指数,003311,房地产金融(长江),003311.CJ,CJ
指数,003312,物业管理(长江),003312.CJ,CJ
指数,003313,地产开发(长江),003313.CJ,CJ
指数,003314,商业物业(长江),003314.CJ,CJ
指数,003315,园区开发(长江),003315.CJ,CJ
指数,10200080,中国年金指数A0010,10200080.PI,PI
指数,10208000,中国年金指数A0090,10208000.PI,PI
指数,10307000,中国年金指数A0080,10307000.PI,PI
指数,10351550,中国年金指数A0020,10351550.PI,PI
指数,10406000,中国年金指数A0070,10406000.PI,PI
指数,10503020,中国年金指数A0030,10503020.PI,PI
指数,10505000,中国年金指数A0060,10505000.PI,PI
指数,105653,MSCI俄罗斯,105653.MI,MI
指数,105765,MSCI摩洛哥,105765.MI,MI
指数,105766,MSCI埃及,105766.MI,MI
指数,105767,MSCI印度尼西亚,105767.MI,MI
指数,105768,MSCI马来西亚,105768.MI,MI
指数,105769,MSCI泰国,105769.MI,MI
指数,105771,MSCI澳大利亚成长,105771.MI,MI
